time;PosX;PosY;v_x;v_y;Re
37230;273.396;1888.92;-0.00832444;0.0501097;112.83
37240;273.314;1889.43;-0.00809151;0.0501525;112.927
37250;273.234;1889.93;-0.00786566;0.0501698;112.966
37260;273.156;1890.43;-0.00764351;0.0502253;113.091
37270;273.081;1890.93;-0.0074109;0.0502326;113.107
37280;273.007;1891.44;-0.00718688;0.0502823;113.219
37290;272.936;1891.94;-0.0069577;0.0502926;113.242
37300;272.87;1892.44;-0.00671218;0.0503438;113.357
37310;272.804;1892.95;-0.00648255;0.0503634;113.402
37320;272.74;1893.45;-0.00625264;0.0504071;113.5
37330;272.679;1893.95;-0.00601934;0.0504174;113.523
37340;272.62;1894.46;-0.0057855;0.0504538;113.605
37350;272.563;1894.96;-0.00555291;0.0504741;113.651
37360;272.508;1895.47;-0.00532365;0.0505073;113.726
37370;272.456;1895.98;-0.00509163;0.0505312;113.779
37380;272.407;1896.48;-0.00484802;0.0505525;113.827
37390;272.36;1896.99;-0.00461786;0.0505743;113.877
37400;272.314;1897.49;-0.00438309;0.0505953;113.924
37410;272.273;1898;-0.00413986;0.0506203;113.98
37420;272.231;1898.51;-0.00391265;0.0506401;114.025
37430;272.194;1899.01;-0.00367318;0.0506631;114.076
37440;272.158;1899.52;-0.00343363;0.0506598;114.069
37450;272.125;1900.03;-0.00320256;0.0506952;114.149
37460;272.094;1900.53;-0.00297005;0.0506948;114.148
37470;272.066;1901.04;-0.00273432;0.050728;114.223
37480;272.04;1901.55;-0.00249208;0.0507372;114.243
37490;272.017;1902.06;-0.00224903;0.0507524;114.277
37500;271.995;1902.57;-0.00201651;0.0507668;114.31
37510;271.976;1903.08;-0.00178071;0.050789;114.36
37520;271.959;1903.58;-0.00154479;0.0507791;114.338
37530;271.946;1904.09;-0.00130022;0.0508059;114.398
37540;271.934;1904.6;-0.00106209;0.050796;114.376
37550;271.924;1905.11;-0.000830497;0.050819;114.427
37560;271.916;1905.62;-0.000598346;0.0508097;114.406
37570;271.912;1906.13;-0.00035365;0.0508272;114.446
37580;271.91;1906.63;-0.000121003;0.0508141;114.416
37590;271.911;1907.14;0.000126182;0.050826;114.443
37600;271.913;1907.65;0.000363942;0.0508199;114.429
37610;271.917;1908.16;0.000591583;0.0508201;114.43
37620;271.925;1908.67;0.000833238;0.0508123;114.412
37630;271.934;1909.18;0.00106029;0.0508159;114.421
37640;271.947;1909.69;0.0013127;0.0507883;114.358
37650;271.96;1910.19;0.00153633;0.0508119;114.411
37660;271.977;1910.7;0.00178125;0.0507733;114.325
37670;271.996;1911.21;0.00201574;0.0507845;114.35
37680;272.019;1911.72;0.00226088;0.0507599;114.294
37690;272.041;1912.23;0.00248479;0.0507591;114.293
37700;272.067;1912.74;0.00272101;0.0507485;114.269
37710;272.097;1913.24;0.0029632;0.0507339;114.236
37720;272.127;1913.75;0.00319442;0.0507176;114.199
37730;272.161;1914.26;0.0034314;0.0507128;114.188
37740;272.196;1914.76;0.00366303;0.0506839;114.123
37750;272.234;1915.27;0.00390211;0.0506755;114.104
37760;272.274;1915.78;0.00412743;0.0506597;114.069
37770;272.317;1916.29;0.00436181;0.0506295;114.001
37780;272.361;1916.79;0.00458855;0.0506146;113.967
37790;272.408;1917.3;0.00482193;0.0505829;113.896
37800;272.458;1917.81;0.00505525;0.0505606;113.846
37810;272.51;1918.31;0.00528915;0.0505308;113.779
37820;272.564;1918.82;0.00551833;0.0505111;113.734
37830;272.621;1919.32;0.00575384;0.0504637;113.627
37840;272.681;1919.83;0.005987;0.0504528;113.603
37850;272.742;1920.33;0.00621219;0.0503983;113.48
37860;272.804;1920.84;0.00644166;0.0504011;113.486
37870;272.871;1921.34;0.00667291;0.050359;113.392
37880;272.938;1921.84;0.00689099;0.050327;113.32
37890;273.009;1922.35;0.00713045;0.0502998;113.258
37900;273.081;1922.85;0.00734695;0.0502662;113.183
37910;273.156;1923.35;0.00757934;0.0502346;113.112
37920;273.232;1923.85;0.00779392;0.0501893;113.01
37930;273.312;1924.36;0.00802208;0.0501592;112.942
37940;273.393;1924.86;0.00824435;0.0501083;112.827
37950;273.477;1925.36;0.00847199;0.0500861;112.777
37960;273.563;1925.86;0.00869032;0.0500233;112.636
37970;273.652;1926.36;0.00892679;0.0500047;112.594
37980;273.743;1926.86;0.00914313;0.049955;112.482
37990;273.837;1927.36;0.00937864;0.0499155;112.393
38000;273.929;1927.86;0.00957276;0.0498618;112.272
38010;274.027;1928.36;0.00980457;0.0498237;112.186
38020;274.125;1928.86;0.010004;0.0497725;112.071
38030;274.227;1929.36;0.0102301;0.0497273;111.969
38040;274.33;1929.85;0.0104369;0.0496812;111.866
38050;274.436;1930.35;0.0106571;0.0496246;111.738
38060;274.544;1930.85;0.0108673;0.0495737;111.623
38070;274.655;1931.34;0.0110893;0.0495191;111.501
38080;274.767;1931.84;0.0112928;0.0494664;111.382
38090;274.88;1932.33;0.0115027;0.0494154;111.267
38100;274.996;1932.83;0.0116994;0.0493638;111.151
38110;275.115;1933.32;0.0119115;0.0493057;111.02
38120;275.235;1933.81;0.0121162;0.0492511;110.897
38130;275.357;1934.31;0.0123156;0.0491953;110.771
38140;275.482;1934.8;0.0125152;0.0491282;110.62
38150;275.608;1935.29;0.0127116;0.0490699;110.489
38160;275.737;1935.78;0.0129175;0.0490055;110.344
38170;275.866;1936.27;0.0131073;0.0489531;110.226
38180;276;1936.76;0.0133179;0.0488819;110.066
38190;276.134;1937.25;0.0135029;0.0488316;109.952
38200;276.27;1937.74;0.0137024;0.0487562;109.783
38210;276.407;1938.22;0.0138805;0.0487074;109.673
38220;276.548;1938.71;0.0140802;0.0486376;109.516
38230;276.69;1939.2;0.0142754;0.0485726;109.369
38240;276.833;1939.68;0.0144617;0.0485268;109.266
38250;276.981;1940.17;0.0146539;0.0484513;109.096
38260;277.127;1940.65;0.0148348;0.0483903;108.959
38270;277.277;1941.14;0.0150177;0.0483188;108.798
38280;277.428;1941.62;0.0152033;0.04826;108.665
38290;277.581;1942.1;0.0153855;0.0481872;108.502
38300;277.737;1942.58;0.0155712;0.0481231;108.357
38310;277.894;1943.06;0.0157569;0.0480512;108.195
38320;278.052;1943.55;0.0159272;0.047993;108.064
38330;278.211;1944.03;0.0160931;0.0479114;107.88
38340;278.374;1944.51;0.0162742;0.0478594;107.763
38350;278.538;1944.98;0.0164499;0.0477931;107.614
38360;278.703;1945.46;0.0166185;0.0477186;107.446
38370;278.872;1945.94;0.0167957;0.0476335;107.255
38380;279.04;1946.41;0.0169575;0.0475769;107.127
38390;279.21;1946.89;0.017129;0.0475091;106.975
38400;279.382;1947.37;0.0172849;0.0474454;106.831
38410;279.557;1947.84;0.01745;0.047384;106.693
38420;279.732;1948.31;0.0176138;0.0473145;106.537
38430;279.908;1948.79;0.0177685;0.047243;106.375
38440;280.088;1949.26;0.0179329;0.0471784;106.23
38450;280.269;1949.73;0.0180825;0.0470951;106.042
38460;280.45;1950.2;0.0182439;0.047047;105.934
38470;280.633;1950.67;0.0183813;0.0469664;105.753
38480;280.818;1951.14;0.0185403;0.0468996;105.602
38490;281.005;1951.61;0.0186915;0.0468332;105.453
38500;281.193;1952.08;0.0188363;0.0467645;105.298
38510;281.382;1952.55;0.018985;0.046715;105.187
38520;281.572;1953.01;0.0191101;0.0466383;105.014
38530;281.764;1953.48;0.0192656;0.0465811;104.885
38540;281.959;1953.95;0.0194057;0.0465054;104.715
38550;282.153;1954.41;0.0195462;0.0464484;104.586
38560;282.349;1954.88;0.0196687;0.0463758;104.423
38570;282.546;1955.34;0.0198026;0.0463249;104.308
38580;282.745;1955.8;0.0199316;0.0462654;104.174
38590;282.947;1956.26;0.0200819;0.0462044;104.037
38600;283.148;1956.73;0.0202038;0.0461364;103.884
38610;283.35;1957.19;0.0203282;0.0460816;103.76
38620;283.554;1957.65;0.0204486;0.0460178;103.617
38630;283.759;1958.11;0.0205644;0.0459495;103.463
38640;283.968;1958.57;0.020709;0.0459015;103.355
38650;284.174;1959.03;0.0208162;0.0458404;103.217
38660;284.383;1959.49;0.0209343;0.0457806;103.083
38670;284.594;1959.94;0.02106;0.0457295;102.968
38680;284.805;1960.4;0.0211637;0.0456667;102.826
38690;285.017;1960.86;0.0212911;0.0456221;102.726
38700;285.232;1961.31;0.0214039;0.0455542;102.573
38710;285.446;1961.77;0.0215132;0.045498;102.446
38720;285.662;1962.22;0.0216191;0.0454441;102.325
38730;285.879;1962.68;0.0217218;0.0453965;102.218
38740;286.098;1963.13;0.0218395;0.0453446;102.101
38750;286.316;1963.59;0.0219392;0.0452882;101.974
38760;286.536;1964.04;0.0220371;0.0452402;101.866
38770;286.758;1964.49;0.0221398;0.0451816;101.734
38780;286.979;1964.94;0.0222386;0.0451419;101.645
38790;287.203;1965.39;0.0223362;0.0450731;101.49
38800;287.428;1965.85;0.0224421;0.0450488;101.435
38810;287.652;1966.3;0.0225259;0.0449898;101.302
38820;287.877;1966.75;0.0226086;0.0449488;101.21
38830;288.105;1967.2;0.0227105;0.0449023;101.105
38840;288.332;1967.65;0.0227953;0.044856;101.001
38850;288.561;1968.09;0.0228895;0.0448221;100.924
38860;288.79;1968.54;0.0229726;0.0447825;100.835
38870;289.02;1968.99;0.0230386;0.0447319;100.721
38880;289.253;1969.44;0.0231409;0.0446966;100.642
38890;289.484;1969.88;0.0232201;0.0446519;100.541
38900;289.715;1970.33;0.0232788;0.0446127;100.453
38910;289.95;1970.78;0.0233639;0.0445839;100.388
38920;290.184;1971.22;0.023454;0.0445566;100.326
38930;290.419;1971.67;0.023512;0.0445051;100.211
38940;290.656;1972.11;0.0235962;0.0444723;100.137
38950;290.891;1972.56;0.0236573;0.0444442;100.074
38960;291.129;1973;0.0237278;0.0444049;99.985
38970;291.367;1973.45;0.0237968;0.0443787;99.9259
38980;291.606;1973.89;0.0238613;0.0443356;99.8289
38990;291.844;1974.34;0.0239285;0.0443338;99.825
39000;292.083;1974.78;0.0239807;0.0443041;99.758
39010;292.324;1975.22;0.0240381;0.0442642;99.6682
39020;292.564;1975.67;0.024088;0.0442413;99.6165
39030;292.807;1976.11;0.0241584;0.0442255;99.581
39040;293.048;1976.55;0.0242054;0.0442077;99.5411
39050;293.29;1976.99;0.0242491;0.0441766;99.471
39060;293.534;1977.43;0.024315;0.044167;99.4493
39070;293.779;1977.87;0.0243692;0.0441325;99.3717
39080;294.02;1978.32;0.0243958;0.0441305;99.3671
39090;294.267;1978.76;0.0244576;0.044099;99.2963
39100;294.512;1979.2;0.0244981;0.0440914;99.279
39110;294.757;1979.64;0.0245373;0.0440779;99.2488
39120;295.003;1980.08;0.0245811;0.0440767;99.246
39130;295.249;1980.52;0.024612;0.0440607;99.2099
39140;295.495;1980.96;0.0246377;0.0440334;99.1485
39150;295.743;1981.41;0.0246941;0.0440476;99.1804
39160;295.989;1981.84;0.0247109;0.0440138;99.1044
39170;296.235;1982.29;0.0247241;0.0440126;99.1017
39180;296.485;1982.73;0.0247755;0.0440057;99.0862
39190;296.733;1983.17;0.0248027;0.0440177;99.1131
39200;296.981;1983.61;0.0248266;0.0440142;99.1052
39210;297.229;1984.05;0.0248466;0.0440128;99.102
39220;297.478;1984.49;0.0248715;0.0440086;99.0926
39230;297.728;1984.93;0.0248885;0.0439972;99.0669
39240;297.975;1985.37;0.0248977;0.0440146;99.1061
39250;298.225;1985.81;0.0249176;0.04401;99.0958
39260;298.475;1986.25;0.0249363;0.0440264;99.1329
39270;298.725;1986.69;0.0249453;0.0440197;99.1176
39280;298.974;1987.13;0.0249511;0.0440367;99.156
39290;299.224;1987.57;0.0249543;0.0440448;99.1743
39300;299.473;1988.01;0.0249562;0.0440407;99.165
39310;299.724;1988.45;0.0249691;0.0440626;99.2142
39320;299.974;1988.89;0.0249686;0.0440578;99.2036
39330;300.223;1989.34;0.0249607;0.0440841;99.2626
39340;300.475;1989.78;0.0249748;0.0440914;99.2791
39350;300.724;1990.22;0.0249661;0.0441155;99.3335
39360;300.973;1990.66;0.0249525;0.0441253;99.3555
39370;301.222;1991.1;0.0249399;0.0441406;99.3898
39380;301.474;1991.54;0.0249426;0.0441545;99.4213
39390;301.723;1991.98;0.0249297;0.0441793;99.4769
39400;301.97;1992.43;0.0248939;0.0441983;99.5197
39410;302.22;1992.87;0.0248843;0.0442155;99.5584
39420;302.469;1993.31;0.024865;0.0442418;99.6177
39430;302.719;1993.75;0.0248539;0.0442637;99.667
39440;302.966;1994.2;0.0248152;0.0442866;99.7187
39450;303.214;1994.64;0.0247898;0.0443147;99.7819
39460;303.463;1995.09;0.0247707;0.0443428;99.8452
39470;303.711;1995.53;0.0247343;0.044362;99.8884
39480;303.958;1995.97;0.0247044;0.0443857;99.9417
39490;304.205;1996.42;0.0246681;0.0444231;100.026
39500;304.452;1996.86;0.0246398;0.0444579;100.104
39510;304.698;1997.31;0.0245869;0.044479;100.152
39520;304.944;1997.75;0.024554;0.0445247;100.255
39530;305.19;1998.2;0.024511;0.044543;100.296
39540;305.434;1998.64;0.0244512;0.0445763;100.371
39550;305.68;1999.09;0.0244234;0.0446154;100.459
39560;305.923;1999.54;0.0243574;0.044656;100.55
39570;306.165;1999.98;0.0242988;0.0446941;100.636
39580;306.41;2000.43;0.0242538;0.0447265;100.709
39590;306.653;2000.88;0.0242059;0.0447841;100.839
39600;306.895;2001.33;0.0241428;0.0447999;100.874
39610;307.134;2001.78;0.0240634;0.0448501;100.987
39620;307.376;2002.22;0.0240081;0.0448769;101.048
39630;307.616;2002.67;0.0239484;0.0449349;101.178
39640;307.855;2003.12;0.0238722;0.0449718;101.261
39650;308.093;2003.57;0.0238009;0.0450213;101.373
39660;308.332;2004.03;0.0237327;0.0450556;101.45
39670;308.569;2004.48;0.0236628;0.0451071;101.566
39680;308.805;2004.93;0.0235779;0.0451599;101.685
39690;309.041;2005.38;0.0234975;0.0451923;101.758
39700;309.276;2005.83;0.0234243;0.0452507;101.889
39710;309.51;2006.29;0.0233352;0.0452932;101.985
39720;309.742;2006.74;0.023237;0.0453418;102.095
39730;309.975;2007.19;0.0231605;0.0453992;102.224
39740;310.207;2007.65;0.0230774;0.0454466;102.33
39750;310.437;2008.1;0.0229739;0.0454981;102.447
39760;310.665;2008.56;0.0228687;0.0455482;102.559
39770;310.895;2009.01;0.0227763;0.0455987;102.673
39780;311.122;2009.47;0.0226792;0.0456548;102.799
39790;311.347;2009.93;0.0225654;0.0457062;102.915
39800;311.572;2010.39;0.0224618;0.0457701;103.059
39810;311.797;2010.84;0.0223503;0.0458149;103.16
39820;312.021;2011.3;0.0222545;0.0458833;103.314
39830;312.243;2011.76;0.0221356;0.0459289;103.417
39840;312.464;2012.22;0.0220215;0.0459858;103.545
39850;312.684;2012.68;0.0219078;0.0460485;103.686
39860;312.901;2013.14;0.0217771;0.0460986;103.799
39870;313.12;2013.61;0.0216649;0.046156;103.928
39880;313.336;2014.07;0.0215498;0.0462174;104.066
39890;313.55;2014.53;0.0214142;0.0462834;104.215
39900;313.765;2014.99;0.0212952;0.0463328;104.326
39910;313.977;2015.46;0.0211597;0.0464072;104.494
39920;314.187;2015.92;0.0210308;0.046459;104.61
39930;314.397;2016.39;0.0208942;0.0465173;104.741
39940;314.605;2016.85;0.0207483;0.0465776;104.877
39950;314.812;2017.32;0.0206144;0.0466285;104.992
39960;315.018;2017.79;0.0204772;0.0467056;105.165
39970;315.223;2018.26;0.0203406;0.0467583;105.284
39980;315.425;2018.72;0.0201892;0.0468355;105.458
39990;315.627;2019.19;0.0200461;0.0468809;105.56
40000;315.827;2019.66;0.0198995;0.046941;105.695
40010;316.025;2020.13;0.0197442;0.0470007;105.83
40020;316.222;2020.6;0.0195947;0.0470589;105.961
40030;316.416;2021.07;0.0194376;0.047136;106.134
40040;316.611;2021.55;0.0192883;0.0471882;106.252
40050;316.803;2022.02;0.0191267;0.0472574;106.408
40060;316.993;2022.49;0.0189688;0.047312;106.531
40070;317.182;2022.97;0.0187999;0.0473818;106.688
40080;317.37;2023.44;0.0186367;0.0474309;106.799
40090;317.556;2023.92;0.0184795;0.0475019;106.958
40100;317.741;2024.39;0.0183197;0.0475702;107.112
40110;317.923;2024.87;0.0181493;0.0476138;107.21
40120;318.102;2025.34;0.0179605;0.0476907;107.384
40130;318.281;2025.82;0.0177891;0.0477451;107.506
40140;318.459;2026.3;0.0176176;0.0478097;107.651
40150;318.634;2026.78;0.0174402;0.0478723;107.792
40160;318.807;2027.26;0.0172587;0.0479374;107.939
40170;318.98;2027.74;0.0170827;0.0480001;108.08
40180;319.15;2028.22;0.016902;0.0480609;108.217
40190;319.318;2028.7;0.0167186;0.0481123;108.333
40200;319.484;2029.18;0.0165306;0.0481613;108.443
40210;319.648;2029.66;0.0163408;0.0482354;108.61
40220;319.812;2030.15;0.0161599;0.0482958;108.746
40230;319.971;2030.63;0.0159621;0.0483668;108.906
40240;320.131;2031.11;0.0157787;0.0484108;109.005
40250;320.288;2031.6;0.0155892;0.0484727;109.144
40260;320.442;2032.09;0.01538;0.0485236;109.259
40270;320.595;2032.57;0.0151814;0.0485741;109.373
40280;320.746;2033.06;0.0149862;0.0486447;109.532
40290;320.895;2033.54;0.0147921;0.0486892;109.632
40300;321.043;2034.03;0.0146015;0.0487568;109.784
40310;321.188;2034.52;0.014402;0.0488035;109.889
40320;321.33;2035.01;0.0141915;0.0488686;110.036
40330;321.471;2035.5;0.013988;0.0489088;110.126
40340;321.61;2035.99;0.0137788;0.0489675;110.258
40350;321.747;2036.48;0.0135736;0.0490268;110.392
40360;321.881;2036.97;0.0133668;0.0490748;110.5
40370;322.016;2037.46;0.0131733;0.0491271;110.618
40380;322.145;2037.95;0.0129497;0.0491669;110.708
40390;322.274;2038.45;0.0127484;0.0492348;110.86
40400;322.401;2038.94;0.0125445;0.0492845;110.972
40410;322.525;2039.43;0.0123225;0.0493342;111.084
40420;322.647;2039.93;0.0121072;0.0493846;111.198
40430;322.767;2040.42;0.0118976;0.0494307;111.301
40440;322.884;2040.92;0.0116734;0.0494752;111.402
40450;323.001;2041.41;0.0114696;0.0495249;111.513
40460;323.115;2041.91;0.0112564;0.0495768;111.63
40470;323.225;2042.4;0.0110304;0.0496114;111.708
40480;323.334;2042.9;0.0108043;0.049676;111.854
40490;323.441;2043.4;0.0105904;0.0496968;111.901
40500;323.546;2043.9;0.0103686;0.0497657;112.056
40510;323.649;2044.39;0.0101459;0.0497937;112.119
40520;323.75;2044.89;0.00993223;0.0498494;112.244
40530;323.848;2045.39;0.00970387;0.0498846;112.324
40540;323.943;2045.89;0.00946641;0.049932;112.43
40550;324.037;2046.39;0.00925368;0.0499663;112.507
40560;324.128;2046.89;0.00901867;0.0500068;112.599
40570;324.217;2047.39;0.00878869;0.0500511;112.698
40580;324.304;2047.89;0.00855984;0.0500762;112.755
40590;324.388;2048.39;0.0083341;0.050128;112.872
40600;324.471;2048.89;0.00809997;0.0501393;112.897
40610;324.551;2049.4;0.00787861;0.0501982;113.03
40620;324.629;2049.9;0.00764428;0.0502086;113.053
40630;324.704;2050.4;0.00741493;0.0502622;113.174
40640;324.777;2050.91;0.00718366;0.0502836;113.222
40650;324.849;2051.41;0.00696359;0.0503252;113.316
40660;324.916;2051.91;0.00672032;0.0503449;113.36
40670;324.982;2052.42;0.00648127;0.0503846;113.449
40680;325.047;2052.92;0.00626311;0.0504114;113.51
40690;325.108;2053.43;0.00603015;0.0504482;113.593
40700;325.167;2053.93;0.00579638;0.0504647;113.63
40710;325.223;2054.44;0.00556268;0.0504912;113.689
40720;325.276;2054.94;0.00531284;0.0505133;113.739
40730;325.329;2055.45;0.0050882;0.0505422;113.804
40740;325.377;2055.95;0.00484155;0.0505689;113.864
40750;325.426;2056.46;0.00461369;0.0505803;113.89
40760;325.472;2056.97;0.00439039;0.0506074;113.951
40770;325.514;2057.47;0.00415309;0.0506125;113.963
40780;325.555;2057.98;0.00391907;0.0506401;114.025
40790;325.593;2058.49;0.0036807;0.0506446;114.035
40800;325.628;2058.99;0.00344327;0.0506807;114.116
40810;325.661;2059.5;0.00320814;0.0506774;114.108
40820;325.692;2060.01;0.0029737;0.0507113;114.185
40830;325.72;2060.51;0.00273571;0.050707;114.175
40840;325.747;2061.02;0.00250252;0.05075;114.272
40850;325.771;2061.53;0.00226515;0.0507366;114.242
40860;325.792;2062.04;0.00202444;0.0507585;114.291
40870;325.811;2062.55;0.00178922;0.0507595;114.294
40880;325.828;2063.06;0.00155991;0.0507848;114.351
40890;325.842;2063.56;0.00130992;0.0507758;114.33
40900;325.854;2064.07;0.00107869;0.0507908;114.364
40910;325.863;2064.58;0.000835214;0.0507867;114.355
40920;325.87;2065.09;0.000604;0.0507991;114.383
40930;325.875;2065.6;0.000363259;0.0508017;114.388
40940;325.877;2066.11;0.000120286;0.0508085;114.404
40950;325.878;2066.61;-0.000101805;0.0508062;114.399
40960;325.875;2067.12;-0.000352647;0.0508105;114.408
40970;325.87;2067.63;-0.000585283;0.0507955;114.374
40980;325.863;2068.14;-0.000826942;0.0508139;114.416
40990;325.855;2068.65;-0.00105454;0.0507917;114.366
41000;325.842;2069.16;-0.00129618;0.0508053;114.397
41010;325.828;2069.66;-0.00153152;0.050783;114.346
41020;325.812;2070.17;-0.00176262;0.05078;114.34
41030;325.792;2070.68;-0.0020105;0.0507675;114.312
41040;325.77;2071.19;-0.00224501;0.0507637;114.303
41050;325.747;2071.7;-0.00248409;0.0507414;114.253
41060;325.722;2072.2;-0.00271016;0.0507569;114.288
41070;325.692;2072.71;-0.00295589;0.0507234;114.212
41080;325.662;2073.22;-0.00318775;0.0507268;114.22
41090;325.629;2073.73;-0.00342403;0.0507039;114.168
41100;325.593;2074.23;-0.00365614;0.0506899;114.137
41110;325.555;2074.74;-0.00389385;0.0506752;114.104
41120;325.516;2075.25;-0.00412328;0.0506481;114.043
41130;325.473;2075.76;-0.00435912;0.0506361;114.016
41140;325.428;2076.26;-0.00459149;0.0505953;113.924
41150;325.381;2076.77;-0.00481879;0.0505827;113.895
41160;325.33;2077.27;-0.00506221;0.050554;113.831
41170;325.279;2077.78;-0.0052927;0.0505341;113.786
41180;325.224;2078.28;-0.00552882;0.0505059;113.723
41190;325.168;2078.79;-0.00575424;0.0504903;113.687
41200;325.108;2079.29;-0.00599311;0.0504337;113.56
41210;325.048;2079.8;-0.00621515;0.0504383;113.57
41220;324.983;2080.3;-0.00645608;0.0503844;113.449
41230;324.919;2080.81;-0.00667097;0.0503683;113.413
41240;324.851;2081.31;-0.00690234;0.0503379;113.344
41250;324.781;2081.82;-0.00712195;0.0503102;113.282
41260;324.708;2082.32;-0.00735396;0.0502717;113.195
41270;324.635;2082.82;-0.00755964;0.050235;113.112
41280;324.557;2083.32;-0.00779802;0.0501944;113.021
41290;324.478;2083.83;-0.00801137;0.0501433;112.906
41300;324.395;2084.33;-0.00825094;0.050123;112.86
41310;324.312;2084.83;-0.00846427;0.0500627;112.725
41320;324.225;2085.33;-0.00870579;0.0500372;112.667
41330;324.137;2085.83;-0.00891156;0.0499805;112.54
41340;324.047;2086.33;-0.00914031;0.0499585;112.49
41350;323.955;2086.83;-0.0093506;0.0499036;112.366
41360;323.86;2087.33;-0.00957078;0.0498636;112.276
41370;323.764;2087.83;-0.00978125;0.0498116;112.159
41380;323.665;2088.33;-0.00999926;0.0497668;112.058
41390;323.562;2088.82;-0.0102241;0.0497244;111.963
41400;323.459;2089.32;-0.0104381;0.0496723;111.845
41410;323.353;2089.82;-0.0106542;0.049616;111.719
41420;323.245;2090.32;-0.0108687;0.0495693;111.614
41430;323.136;2090.81;-0.0110677;0.0495107;111.482
41440;323.024;2091.31;-0.0112821;0.0494536;111.353
41450;322.909;2091.8;-0.0115;0.0494192;111.276
41460;322.794;2092.29;-0.0117028;0.0493546;111.13
41470;322.675;2092.79;-0.0119106;0.049301;111.009
41480;322.555;2093.28;-0.0121101;0.0492475;110.889
41490;322.432;2093.77;-0.0123202;0.0491836;110.745
41500;322.309;2094.27;-0.0125165;0.0491182;110.598
41510;322.181;2094.76;-0.0127255;0.0490649;110.478
41520;322.053;2095.25;-0.0129229;0.0490062;110.346
41530;321.922;2095.74;-0.0131337;0.0489459;110.21
41540;321.79;2096.23;-0.013318;0.0488964;110.098
41550;321.657;2096.72;-0.0135123;0.0488236;109.934
41560;321.52;2097.2;-0.0137064;0.0487688;109.811
41570;321.381;2097.69;-0.013902;0.0486872;109.627
41580;321.241;2098.18;-0.0140993;0.0486377;109.516
41590;321.099;2098.67;-0.01429;0.0485906;109.41
41600;320.954;2099.15;-0.0144867;0.0485236;109.259
41610;320.808;2099.64;-0.0146727;0.0484574;109.11
41620;320.661;2100.12;-0.014851;0.0483894;108.957
41630;320.512;2100.61;-0.0150315;0.0483334;108.831
41640;320.36;2101.09;-0.0152191;0.0482551;108.654
41650;320.206;2101.57;-0.0154082;0.0481961;108.521
41660;320.051;2102.05;-0.0155861;0.048127;108.366
41670;319.893;2102.53;-0.0157694;0.0480654;108.227
41680;319.737;2103.01;-0.0159308;0.0479872;108.051
41690;319.576;2103.49;-0.0161095;0.047938;107.94
41700;319.412;2103.97;-0.0163;0.0478746;107.798
41710;319.249;2104.45;-0.0164585;0.04779;107.607
41720;319.082;2104.93;-0.0166408;0.0477184;107.446
41730;318.915;2105.41;-0.0168002;0.0476582;107.31
41740;318.746;2105.88;-0.0169719;0.047585;107.146
41750;318.577;2106.36;-0.0171278;0.047528;107.017
41760;318.404;2106.84;-0.0172892;0.0474594;106.863
41770;318.23;2107.31;-0.0174561;0.0473973;106.723
41780;318.055;2107.78;-0.0176139;0.0473191;106.547
41790;317.877;2108.26;-0.0177723;0.0472598;106.413
41800;317.698;2108.73;-0.0179263;0.0471814;106.237
41810;317.519;2109.2;-0.0180872;0.0471351;106.132
41820;317.337;2109.67;-0.0182315;0.0470535;105.949
41830;317.153;2110.14;-0.0183869;0.0469853;105.795
41840;316.968;2110.61;-0.0185405;0.0469084;105.622
41850;316.782;2111.08;-0.0186864;0.0468484;105.487
41860;316.594;2111.55;-0.0188425;0.046799;105.376
41870;316.405;2112.02;-0.0189755;0.0467238;105.206
41880;316.215;2112.49;-0.0191211;0.0466566;105.055
41890;316.02;2112.95;-0.0192758;0.0465804;104.884
41900;315.828;2113.42;-0.0194069;0.0465176;104.742
41910;315.633;2113.88;-0.0195465;0.0464533;104.597
41920;315.437;2114.35;-0.0196781;0.0464032;104.485
41930;315.239;2114.81;-0.0198146;0.0463284;104.316
41940;315.039;2115.27;-0.0199582;0.0462632;104.169
41950;314.839;2115.74;-0.020088;0.0461999;104.027
41960;314.638;2116.2;-0.0202165;0.0461434;103.9
41970;314.436;2116.66;-0.0203381;0.0460849;103.768
41980;314.231;2117.12;-0.0204528;0.0460104;103.6
41990;314.024;2117.58;-0.0206018;0.045961;103.489
42000;313.818;2118.04;-0.0207179;0.0458948;103.34
42010;313.61;2118.5;-0.0208385;0.0458373;103.21
42020;313.401;2118.96;-0.0209554;0.0457779;103.077
42030;313.191;2119.42;-0.0210641;0.0457198;102.946
42040;312.98;2119.87;-0.0211912;0.0456698;102.833
42050;312.766;2120.33;-0.0213081;0.0456047;102.687
42060;312.552;2120.79;-0.0214217;0.0455499;102.563
42070;312.337;2121.24;-0.0215297;0.0454904;102.429
42080;312.122;2121.7;-0.0216336;0.0454396;102.315
42090;311.904;2122.15;-0.0217472;0.0453882;102.199
42100;311.685;2122.6;-0.0218599;0.0453258;102.058
42110;311.467;2123.06;-0.0219527;0.0452793;101.954
42120;311.246;2123.51;-0.0220642;0.045222;101.825
42130;311.026;2123.96;-0.0221569;0.0451797;101.73
42140;310.803;2124.41;-0.0222556;0.04511;101.573
42150;310.579;2124.87;-0.0223665;0.0450849;101.516
42160;310.355;2125.32;-0.0224489;0.0450208;101.372
42170;310.131;2125.77;-0.02253;0.0449828;101.286
